,id,frequency
12678,"(9560, 65481)",1
12679,"(12858, 64348)",1
12680,"(13058, 65481)",1
12681,"(14824, 64348)",1
12682,"(14824, 65481)",1
12683,"(16126, 64348)",1
12684,"(16127, 64348)",1
12685,"(16132, 65481)",1
12686,"(16133, 65481)",1
12687,"(16077, 64679)",1
12688,"(15756, 67417)",1
12689,"(18498, 44365)",1
12690,"(16181, 44479)",1
12691,"(16293, 44248)",1
12692,"(18426, 64365)",1
12693,"(12264, 64680)",2
12694,"(10389, 64693)",1
12695,"(9628, 52250)",1
12696,"(11869, 52250)",3
12697,"(16087, 52273)",1
12698,"(16087, 63928)",2
12699,"(388, 52324)",1
12700,"(4460, 63964)",1
12701,"(2681, 64043)",1
12702,"(3474, 64440)",1
12703,"(3474, 66555)",2
12704,"(2681, 44337)",1
12705,"(5941, 44337)",1
12706,"(9118, 44337)",1
12707,"(5649, 52340)",2
12708,"(2681, 67940)",1
12709,"(2681, 52285)",1
12710,"(3654, 65368)",1
12711,"(15503, 66876)",1
12712,"(518, 44318)",1
12713,"(16249, 52254)",1
12714,"(6920, 44481)",1
12715,"(6920, 52310)",1
12716,"(13208, 34339)",1
12717,"(9118, 44322)",1
12718,"(1318, 44153)",1
12719,"(1318, 64454)",1
12720,"(11531, 64831)",1
12721,"(5301, 40054)",1
12722,"(2681, 44079)",1
12723,"(1053, 64680)",1
12724,"(1276, 64680)",2
12725,"(1606, 64680)",1
12726,"(16978, 64680)",1
12727,"(8948, 52280)",1
12728,"(16869, 63264)",1
12729,"(9333, 67945)",1
12730,"(2681, 67965)",10
12731,"(1739, 52326)",1
12732,"(1740, 52326)",1
12733,"(2681, 67962)",2
12734,"(2681, 52310)",2
12735,"(3474, 52310)",2
12736,"(1749, 44341)",1
12737,"(4887, 66391)",1
12738,"(2681, 66611)",3
12739,"(9247, 67948)",1
12740,"(9247, 67949)",1
12741,"(16118, 40054)",1
12742,"(16242, 66154)",1
12743,"(18148, 64679)",1
12744,"(10810, 66331)",1
12745,"(1326, 44341)",1
12746,"(7951, 44294)",1
12747,"(890, 44215)",1
12748,"(18288, 44347)",1
12749,"(18275, 64680)",1
12750,"(18277, 64680)",1
12751,"(18278, 64680)",1
12752,"(6170, 64148)",1
12753,"(984, 44155)",1
12754,"(16294, 44248)",1
12755,"(399, 44388)",3
12756,"(6642, 44295)",1
12757,"(16213, 67620)",1
12758,"(6170, 40054)",1
12759,"(8156, 67624)",1
12760,"(10159, 67622)",1
12761,"(2645, 52314)",1
12762,"(16220, 52314)",1
12763,"(16100, 66728)",1
12764,"(3442, 44070)",1
12765,"(11662, 44070)",1
12766,"(16105, 44070)",1
12767,"(16107, 44070)",1
12768,"(16108, 44070)",1
12769,"(16109, 44070)",1
12770,"(285, 67835)",1
12771,"(12160, 67622)",1
12772,"(8810, 66727)",1
12773,"(14534, 66727)",1
12774,"(14535, 66727)",1
12775,"(14536, 66727)",1
12776,"(14537, 66727)",1
12777,"(14538, 66727)",1
12778,"(14539, 66727)",1
12779,"(16176, 66727)",1
12780,"(16177, 66727)",1
12781,"(16090, 44347)",1
12782,"(765, 66473)",1
12783,"(11940, 66473)",1
12784,"(17886, 66473)",1
12785,"(18356, 66473)",1
12786,"(18357, 66473)",1
12787,"(12392, 67622)",1
12788,"(744, 44479)",1
12789,"(16223, 44401)",1
12790,"(3506, 64791)",1
12791,"(3509, 64791)",1
12792,"(8958, 64791)",1
12793,"(9930, 64791)",1
12794,"(18350, 65155)",1
12795,"(399, 66557)",3
12796,"(16229, 34337)",1
12797,"(5738, 44337)",1
12798,"(11696, 44337)",1
12799,"(14553, 44337)",1
12800,"(16282, 52176)",1
12801,"(16283, 52176)",1
12802,"(15849, 66996)",1
12803,"(16273, 44223)",1
12804,"(4556, 66090)",1
12805,"(16256, 40054)",1
12806,"(625, 66962)",1
12807,"(3266, 66962)",1
12808,"(4119, 66960)",1
12809,"(7224, 66962)",1
12810,"(7427, 66962)",1
12811,"(9827, 66962)",1
12812,"(15786, 66962)",1
12813,"(15787, 66962)",1
12814,"(15788, 66962)",1
12815,"(15789, 66962)",1
12816,"(15790, 66962)",1
12817,"(15794, 66962)",1
12818,"(17594, 66962)",1
12819,"(15156, 52255)",1
12820,"(13376, 52312)",1
12821,"(18320, 64510)",1
12822,"(9525, 52295)",1
12823,"(3296, 44213)",1
12824,"(4132, 65483)",1
12825,"(13198, 65483)",1
12826,"(13278, 65483)",1
12827,"(13687, 65483)",1
12828,"(15879, 65483)",1
12829,"(16147, 65483)",1
12830,"(18020, 65483)",1
12831,"(2095, 44380)",1
12832,"(18404, 44453)",1
12833,"(5816, 52248)",1
12834,"(12720, 44071)",1
12835,"(12720, 52248)",1
12836,"(16117, 52248)",1
12837,"(2414, 44359)",1
12838,"(3250, 65822)",1
12839,"(4106, 66961)",1
12840,"(16317, 66961)",1
12841,"(16318, 66962)",1
12842,"(9870, 44297)",1
12843,"(10810, 34649)",1
12844,"(2681, 44214)",1
12845,"(18514, 64219)",1
12846,"(11399, 65797)",1
12847,"(4390, 804)",1
12848,"(8948, 64044)",1
12849,"(4973, 63934)",1
12850,"(4815, 52273)",1
12851,"(2499, 52324)",1
12852,"(4982, 67943)",1
12853,"(2483, 64831)",1
12854,"(7888, 64831)",1
12855,"(2483, 44152)",1
12856,"(1737, 52326)",1
12857,"(399, 52278)",1
12858,"(399, 67943)",1
12859,"(399, 67944)",1
12860,"(830, 52324)",1
12861,"(399, 44247)",1
12862,"(6520, 64831)",1
12863,"(8977, 52282)",1
12864,"(3101, 63964)",1
12865,"(399, 52312)",1
12866,"(8948, 63964)",1
12867,"(6753, 44247)",1
12868,"(10698, 63964)",1
12869,"(3101, 44458)",1
12870,"(3101, 64548)",1
12871,"(4602, 65366)",1
12872,"(4609, 65366)",1
12873,"(4613, 65366)",1
12874,"(4632, 65366)",1
12875,"(7858, 65366)",1
12876,"(11515, 65366)",1
12877,"(14200, 65366)",1
12878,"(14201, 65366)",1
12879,"(15252, 65366)",1
12880,"(15990, 65366)",1
12881,"(2681, 64244)",1
12882,"(7744, 64548)",1
12883,"(5301, 65890)",1
12884,"(3645, 65373)",1
12885,"(3101, 65373)",3
12886,"(18456, 44299)",1
12887,"(18207, 44479)",1
12888,"(10132, 64791)",1
12889,"(12113, 64791)",1
12890,"(13152, 64791)",1
12891,"(13208, 64791)",1
12892,"(5087, 66654)",1
12893,"(16232, 64992)",1
12894,"(5267, 44458)",1
12895,"(5267, 64548)",1
12896,"(12296, 40053)",1
12897,"(18442, 44335)",1
12898,"(2755, 63045)",1
12899,"(18505, 63045)",1
12900,"(12165, 52326)",1
12901,"(3164, 64044)",1
12902,"(399, 44309)",1
12903,"(4952, 34367)",3
12904,"(9276, 64022)",1
12905,"(399, 44458)",1
12906,"(18340, 52286)",1
12907,"(4778, 40056)",2
12908,"(15225, 64679)",1
12909,"(15503, 64679)",1
12910,"(1939, 64679)",1
12911,"(12542, 64679)",1
12912,"(10696, 65372)",1
12913,"(10696, 65373)",1
12914,"(9619, 52293)",1
12915,"(2814, 64679)",1
12916,"(10185, 64679)",1
12917,"(16071, 44479)",1
12918,"(6752, 64367)",1
12919,"(12866, 63887)",1
12920,"(10069, 44209)",1
12921,"(4556, 44361)",1
12922,"(16166, 44361)",1
12923,"(18470, 44361)",1
12924,"(16291, 44297)",1
12925,"(18500, 67948)",1
12926,"(18500, 67949)",1
12927,"(15875, 63437)",1
12928,"(13324, 67921)",2
12929,"(2662, 64164)",1
12930,"(257, 44297)",1
12931,"(731, 44297)",1
12932,"(1087, 44297)",1
12933,"(1087, 66094)",1
12934,"(9865, 44297)",1
12935,"(11091, 44297)",1
12936,"(16162, 44297)",1
12937,"(16163, 44297)",1
12938,"(98, 66989)",1
12939,"(13389, 67939)",1
12940,"(11008, 44302)",1
12941,"(13208, 44194)",1
12942,"(5234, 52235)",1
12943,"(7104, 34662)",1
12944,"(3474, 66781)",1
12945,"(4515, 821)",1
12946,"(16328, 65976)",1
12947,"(2681, 44481)",1
12948,"(6192, 64713)",1
12949,"(3474, 64692)",1
12950,"(2681, 44458)",2
12951,"(3474, 64368)",1
12952,"(2483, 62981)",1
12953,"(399, 34650)",1
12954,"(16094, 52310)",1
12955,"(2779, 64679)",1
12956,"(16184, 44479)",1
12957,"(1153, 44188)",1
12958,"(2681, 416)",1
12959,"(211, 64833)",2
12960,"(10128, 64833)",2
12961,"(2124, 67031)",1
12962,"(18251, 52323)",1
12963,"(18424, 64953)",1
12964,"(15396, 64045)",1
12965,"(3474, 52295)",1
12966,"(77, 65582)",1
12967,"(12668, 67938)",1
12968,"(199, 64828)",1
12969,"(2561, 64023)",1
12970,"(6170, 44392)",1
12971,"(4746, 44140)",1
12972,"(4746, 65569)",1
12973,"(2290, 66728)",1
12974,"(8057, 66728)",1
12975,"(16295, 44248)",1
12976,"(16244, 66728)",1
12977,"(10090, 39986)",1
12978,"(4832, 67929)",1
12979,"(1144, 67930)",1
12980,"(16156, 63437)",1
12981,"(16156, 65368)",1
12982,"(16280, 63437)",1
12983,"(929, 44365)",1
12984,"(14625, 44365)",1
12985,"(15406, 44389)",1
12986,"(5092, 64311)",1
12987,"(12384, 44213)",1
12988,"(744, 65823)",1
12989,"(2681, 67974)",1
12990,"(1392, 64831)",2
12991,"(399, 44194)",1
12992,"(9053, 66090)",1
12993,"(4735, 64458)",1
12994,"(3154, 63934)",1
12995,"(9628, 64679)",1
12996,"(6520, 44213)",2
12997,"(6520, 56390)",2
12998,"(6524, 44213)",1
12999,"(6524, 56390)",1
13000,"(6522, 44336)",1
13001,"(1949, 44153)",1
13002,"(11349, 64679)",1
13003,"(2945, 56390)",1
13004,"(2946, 56390)",1
13005,"(9760, 56390)",1
13006,"(11869, 64876)",1
13007,"(449, 65302)",1
13008,"(18511, 65976)",1
13009,"(5941, 40054)",1
13010,"(3352, 64021)",1
13011,"(1096, 44213)",1
13012,"(1905, 52315)",1
13013,"(3474, 66557)",1
13014,"(2644, 44290)",1
13015,"(16279, 44304)",1
13016,"(18376, 44079)",1
13017,"(6128, 63374)",1
13018,"(12793, 44476)",1
13019,"(10099, 44227)",1
13020,"(10099, 66364)",1
13021,"(8388, 67985)",1
13022,"(10090, 67985)",1
13023,"(1994, 44247)",1
13024,"(1306, 67967)",1
13025,"(2681, 44361)",2
13026,"(5401, 62745)",1
13027,"(16327, 66781)",2
13028,"(11931, 66539)",1
13029,"(77, 64886)",1
13030,"(2681, 66781)",1
13031,"(2943, 66781)",1
13032,"(3474, 44335)",1
13033,"(2401, 65812)",1
13034,"(11332, 875)",1
13035,"(2197, 52324)",1
13036,"(2983, 52324)",1
13037,"(18239, 52324)",1
13038,"(18240, 52324)",1
13039,"(18241, 52324)",1
13040,"(18242, 52324)",1
13041,"(16265, 44188)",1
13042,"(16266, 44189)",1
13043,"(4460, 52282)",1
13044,"(3101, 64831)",1
13045,"(12872, 65362)",1
13046,"(3175, 67418)",1
13047,"(7827, 64525)",1
13048,"(16179, 64525)",1
13049,"(399, 64525)",1
13050,"(6752, 64548)",1
13051,"(1733, 64244)",1
13052,"(1382, 65372)",1
13053,"(16081, 64041)",1
13054,"(399, 44242)",1
13055,"(399, 65582)",1
13056,"(7871, 64365)",1
13057,"(2687, 62745)",1
13058,"(6503, 44458)",1
13059,"(1045, 66781)",1
13060,"(1045, 67962)",1
13061,"(2677, 40054)",1
13062,"(9074, 56390)",1
13063,"(1148, 44299)",1
13064,"(2059, 44237)",1
13065,"(399, 64693)",1
13066,"(1318, 64693)",1
13067,"(1329, 64693)",1
13068,"(1337, 64693)",1
13069,"(3182, 64693)",1
13070,"(4460, 64693)",1
13071,"(4763, 64693)",2
13072,"(4802, 64693)",1
13073,"(6676, 64693)",1
13074,"(6752, 64693)",1
13075,"(9327, 64693)",1
13076,"(9844, 64693)",1
13077,"(10685, 64693)",1
13078,"(11583, 64693)",1
13079,"(14988, 64693)",1
13080,"(15314, 64693)",1
13081,"(18281, 64693)",1
13082,"(18283, 64693)",1
13083,"(997, 44213)",1
13084,"(10164, 44213)",1
13085,"(399, 65373)",1
13086,"(2483, 65373)",1
13087,"(3201, 65373)",1
13088,"(4982, 65373)",1
13089,"(5068, 65373)",1
13090,"(5768, 65373)",1
13091,"(6277, 65373)",1
13092,"(6500, 65373)",1
13093,"(6671, 65373)",1
13094,"(6752, 65373)",1
13095,"(7875, 65373)",1
13096,"(7888, 65373)",1
13097,"(8948, 65373)",1
13098,"(12872, 65373)",1
13099,"(3255, 44359)",1
13100,"(399, 52324)",1
13101,"(1318, 52324)",2
13102,"(4802, 52324)",1
13103,"(4982, 52324)",1
13104,"(4802, 19189)",1
13105,"(8675, 19189)",1
13106,"(10849, 56365)",1
13107,"(9512, 44242)",1
13108,"(9512, 44449)",1
13109,"(9512, 64458)",1
13110,"(890, 34340)",1
13111,"(6752, 67943)",1
13112,"(16263, 44155)",1
13113,"(12143, 67945)",1
13114,"(13359, 67931)",1
13115,"(18374, 67945)",1
13116,"(3474, 64148)",2
13117,"(91, 44341)",1
13118,"(11494, 67622)",1
13119,"(6187, 64828)",1
13120,"(6194, 64828)",1
13121,"(744, 52259)",2
13122,"(11008, 63010)",1
13123,"(14656, 63010)",1
13124,"(1638, 52254)",1
13125,"(16250, 52254)",1
13126,"(1799, 52289)",1
13127,"(2687, 63934)",1
13128,"(3201, 63934)",1
13129,"(6752, 63934)",1
13130,"(1169, 64696)",1
13131,"(12629, 64896)",1
13132,"(16140, 64896)",1
13133,"(16141, 64896)",1
13134,"(16202, 44321)",1
13135,"(9634, 52297)",1
13136,"(11587, 65373)",1
13137,"(7744, 63934)",1
13138,"(13326, 44295)",1
13139,"(14265, 63437)",1
13140,"(2681, 875)",1
13141,"(16095, 52311)",1
13142,"(5768, 52280)",1
13143,"(3474, 67965)",1
13144,"(18504, 67952)",1
13145,"(13208, 66108)",1
13146,"(1994, 67974)",1
13147,"(5941, 44530)",1
13148,"(9118, 44530)",1
13149,"(890, 66607)",1
13150,"(5379, 64954)",1
13151,"(11590, 64044)",1
13152,"(5941, 44341)",1
13153,"(4460, 64348)",1
13154,"(508, 67935)",1
13155,"(1960, 44214)",1
13156,"(3474, 67420)",1
13157,"(3474, 67674)",2
13158,"(18339, 67980)",1
13159,"(1306, 44247)",1
13160,"(5085, 44381)",1
13161,"(16130, 44154)",1
13162,"(16259, 65362)",1
13163,"(77, 66955)",1
13164,"(648, 66955)",1
13165,"(2095, 66955)",1
13166,"(8592, 66955)",1
13167,"(3474, 44204)",2
13168,"(18304, 52303)",1
13169,"(2681, 3596)",1
13170,"(1166, 67965)",1
13171,"(2235, 67965)",1
13172,"(3239, 67965)",1
13173,"(11357, 44291)",1
13174,"(3442, 19189)",1
13175,"(152, 52323)",1
13176,"(155, 52323)",1
13177,"(2169, 52323)",1
13178,"(2814, 52323)",1
13179,"(2485, 64453)",1
13180,"(5941, 34354)",1
13181,"(9118, 34354)",1
13182,"(7005, 3495)",1
13183,"(11943, 3495)",1
13184,"(861, 52199)",3
13185,"(9058, 66081)",2
13186,"(3600, 66809)",1
13187,"(9247, 3513)",1
13188,"(6356, 3509)",1
13189,"(2681, 56370)",1
13190,"(2681, 68011)",2
13191,"(1770, 34367)",1
13192,"(13326, 30532)",1
13193,"(1374, 3502)",2
13194,"(16435, 3502)",2
13195,"(6365, 67064)",1
13196,"(13320, 67524)",1
13197,"(4401, 52206)",1
13198,"(890, 66315)",1
13199,"(16482, 34355)",1
13200,"(16483, 34355)",1
13201,"(16380, 66081)",1
13202,"(16582, 30532)",1
13203,"(10090, 68005)",2
13204,"(77, 52199)",2
13205,"(16519, 65591)",1
13206,"(16520, 65591)",1
13207,"(16521, 65591)",1
13208,"(16522, 65591)",1
13209,"(18707, 65591)",1
13210,"(18710, 65591)",1
13211,"(861, 67348)",1
13212,"(14251, 30535)",1
13213,"(2124, 34352)",2
13214,"(9997, 34352)",2
13215,"(5872, 34367)",1
13216,"(9882, 34367)",1
13217,"(16544, 64453)",1
13218,"(13804, 62746)",1
13219,"(18723, 64424)",1
13220,"(3654, 64424)",1
13221,"(11657, 66521)",1
13222,"(11657, 66792)",1
13223,"(16408, 67730)",1
13224,"(18662, 66319)",1
13225,"(18842, 64785)",2
13226,"(2681, 67230)",2
13227,"(4306, 52223)",2
13228,"(5301, 26807)",2
13229,"(6192, 44379)",1
13230,"(3445, 63783)",1
13231,"(396, 52196)",1
13232,"(2681, 52199)",2
13233,"(2681, 3606)",2
13234,"(16573, 3606)",1
13235,"(13108, 65759)",1
13236,"(14265, 65759)",1
13237,"(5940, 3606)",1
13238,"(4460, 52206)",1
13239,"(2235, 30537)",1
13240,"(2421, 30537)",1
13241,"(5412, 3533)",1
13242,"(399, 65015)",1
13243,"(14985, 66522)",1
13244,"(4872, 30536)",1
13245,"(6920, 34585)",1
13246,"(861, 66042)",1
13247,"(5766, 52270)",1
13248,"(1445, 52253)",1
13249,"(18656, 64843)",1
13250,"(18657, 64843)",1
13251,"(16585, 67483)",1
13252,"(744, 66521)",1
13253,"(18731, 66521)",1
13254,"(5424, 66413)",1
13255,"(1958, 62746)",1
13256,"(9183, 62746)",1
13257,"(15504, 62746)",1
13258,"(15505, 62746)",1
13259,"(2681, 64836)",2
13260,"(399, 68009)",4
13261,"(9666, 67226)",1
13262,"(18753, 66892)",1
13263,"(18754, 66892)",1
13264,"(18774, 62991)",1
13265,"(18774, 62992)",1
13266,"(1683, 52206)",1
13267,"(2945, 34748)",1
13268,"(16594, 30533)",1
13269,"(16595, 30533)",1
13270,"(77, 67481)",1
13271,"(399, 68011)",4
13272,"(18827, 3519)",1
13273,"(18598, 65012)",1
13274,"(944, 3538)",2
13275,"(3101, 66411)",1
13276,"(2497, 3606)",1
13277,"(2499, 3606)",1
13278,"(11118, 3606)",1
13279,"(3474, 63971)",3
13280,"(908, 3496)",1
13281,"(4402, 52229)",1
13282,"(2681, 63420)",1
13283,"(3474, 63012)",1
13284,"(13631, 65057)",1
13285,"(928, 67497)",1
13286,"(1548, 26816)",1
13287,"(10279, 68020)",1
13288,"(10261, 26816)",1
13289,"(16612, 26816)",1
13290,"(3474, 52216)",2
13291,"(2026, 34746)",1
13292,"(5542, 34746)",1
13293,"(3474, 63973)",1
13294,"(4127, 64843)",1
13295,"(8187, 64843)",2
13296,"(9469, 64843)",1
13297,"(15388, 64843)",1
13298,"(15389, 64843)",1
13299,"(15390, 64843)",2
13300,"(18654, 64843)",1
13301,"(5092, 65264)",2
13302,"(5085, 65057)",1
13303,"(5121, 67642)",1
13304,"(13389, 65877)",1
13305,"(91, 3521)",1
13306,"(822, 3521)",1
13307,"(16438, 3521)",1
13308,"(2026, 65864)",1
13309,"(91, 34754)",1
13310,"(7872, 64446)",1
13311,"(77, 26825)",3
13312,"(6626, 26825)",1
13313,"(16430, 68016)",1
13314,"(16430, 68019)",1
13315,"(6834, 64435)",1
13316,"(15630, 3510)",1
13317,"(1204, 52224)",1
13318,"(399, 52199)",1
13319,"(16395, 64360)",1
13320,"(2681, 52233)",1
13321,"(2258, 67102)",1
13322,"(399, 34367)",1
13323,"(3645, 34367)",1
13324,"(6752, 34367)",2
13325,"(11430, 30532)",1
13326,"(13763, 67476)",1
13327,"(399, 67475)",1
13328,"(16400, 52196)",1
13329,"(16401, 52196)",1
13330,"(16402, 52196)",1
13331,"(6384, 34754)",1
13332,"(8437, 26815)",1
13333,"(8437, 30531)",1
13334,"(13888, 26818)",1
13335,"(1045, 3538)",1
13336,"(9649, 34751)",1
13337,"(11105, 67250)",1
13338,"(3474, 63438)",2
13339,"(744, 62746)",1
13340,"(4802, 34574)",1
13341,"(16381, 34362)",1
13342,"(18751, 52199)",1
13343,"(4952, 3544)",1
13344,"(1096, 52199)",1
13345,"(2681, 34342)",1
13346,"(928, 3507)",1
13347,"(2416, 66326)",1
13348,"(18841, 26807)",1
13349,"(4606, 67483)",1
13350,"(9479, 30530)",1
13351,"(16602, 30530)",1
13352,"(16603, 30530)",1
13353,"(16604, 30530)",1
13354,"(16605, 30530)",1
13355,"(8813, 66318)",1
13356,"(8813, 66328)",1
13357,"(5365, 52355)",1
13358,"(18782, 34585)",3
13359,"(2895, 3549)",1
13360,"(2895, 3606)",1
13361,"(928, 3506)",1
13362,"(1994, 3508)",1
13363,"(2681, 30531)",1
13364,"(5949, 26826)",1
13365,"(16611, 34751)",1
13366,"(3474, 68011)",2
13367,"(12793, 26812)",1
13368,"(5383, 44456)",1
13369,"(5301, 63012)",1
13370,"(1994, 26807)",2
13371,"(941, 30533)",1
13372,"(16375, 52229)",1
13373,"(16375, 52232)",1
13374,"(17984, 34357)",1
13375,"(908, 62989)",1
13376,"(2681, 62989)",2
13377,"(3474, 62989)",1
13378,"(16564, 64782)",1
13379,"(7091, 34342)",1
13380,"(1487, 34367)",1
13381,"(1530, 34367)",1
13382,"(5243, 34367)",1
13383,"(6289, 34367)",1
13384,"(6331, 34367)",1
13385,"(14191, 34367)",1
13386,"(16536, 34367)",1
13387,"(18776, 34367)",1
13388,"(18780, 34367)",1
13389,"(9054, 67481)",1
13390,"(16549, 40129)",1
13391,"(9147, 26815)",1
13392,"(1122, 64306)",1
13393,"(3037, 66308)",1
13394,"(6192, 67529)",1
13395,"(4707, 66319)",1
13396,"(14708, 68008)",1
13397,"(18791, 68008)",1
13398,"(16348, 34343)",1
13399,"(18551, 34343)",1
13400,"(91, 67729)",1
13401,"(5381, 67729)",1
13402,"(18775, 67729)",1
13403,"(16527, 66892)",1
13404,"(16576, 26807)",1
13405,"(5087, 66891)",1
13406,"(16548, 40129)",1
13407,"(8113, 64878)",3
13408,"(99, 34343)",1
13409,"(451, 34343)",1
13410,"(648, 34343)",1
13411,"(656, 34343)",1
13412,"(2044, 34343)",1
13413,"(5092, 34343)",1
13414,"(5269, 34343)",1
13415,"(8778, 34343)",1
13416,"(8910, 34343)",1
13417,"(10500, 34343)",1
13418,"(13373, 34343)",1
13419,"(14995, 34343)",1
13420,"(15747, 34343)",1
13421,"(15854, 34343)",1
13422,"(18537, 34343)",1
13423,"(18538, 34343)",1
13424,"(18539, 34343)",1
13425,"(18540, 34343)",1
13426,"(18541, 34343)",1
13427,"(18543, 34343)",1
13428,"(18544, 34343)",1
13429,"(18545, 34343)",1
13430,"(18546, 34343)",1
13431,"(18547, 34343)",1
13432,"(18548, 34343)",1
13433,"(18549, 34343)",1
13434,"(18553, 34343)",1
13435,"(18554, 34343)",1
13436,"(18555, 34343)",1
13437,"(18556, 34343)",1
13438,"(16586, 26825)",1
13439,"(18792, 40129)",1
13440,"(16345, 67803)",1
13441,"(16346, 67803)",1
13442,"(4813, 66318)",1
13443,"(5092, 26812)",1
13444,"(18846, 26831)",1
13445,"(18846, 65759)",1
13446,"(2681, 26865)",3
13447,"(3474, 26865)",1
13448,"(3474, 26866)",1
13449,"(2681, 26866)",2
13450,"(861, 63781)",1
13451,"(18825, 64160)",1
13452,"(2026, 67347)",1
13453,"(5648, 52233)",1
13454,"(3474, 3527)",1
13455,"(2681, 34349)",1
13456,"(2681, 44073)",2
13457,"(1045, 26833)",1
13458,"(3126, 65259)",1
13459,"(1292, 30536)",1
13460,"(15532, 52224)",1
13461,"(399, 62988)",1
13462,"(4460, 62988)",1
13463,"(6752, 62988)",1
13464,"(8948, 62988)",1
13465,"(8948, 64877)",1
13466,"(2499, 52224)",1
13467,"(3270, 67836)",1
13468,"(18673, 66672)",1
13469,"(399, 66735)",1
13470,"(7604, 26810)",1
13471,"(18843, 26810)",1
13472,"(10980, 3566)",1
13473,"(7749, 66328)",1
13474,"(399, 3538)",3
13475,"(1204, 3538)",1
13476,"(2499, 3538)",1
13477,"(2597, 3538)",1
13478,"(3037, 3538)",1
13479,"(3164, 3538)",1
13480,"(4460, 3538)",1
13481,"(6253, 3538)",1
13482,"(6752, 3538)",1
13483,"(944, 64877)",1
13484,"(399, 66328)",1
13485,"(1084, 63928)",1
13486,"(5070, 66806)",1
13487,"(2483, 44072)",1
13488,"(3201, 65586)",1
13489,"(11887, 65011)",1
13490,"(11887, 65586)",1
13491,"(1008, 64878)",1
13492,"(1318, 64878)",1
13493,"(2018, 64878)",1
13494,"(4872, 64878)",1
13495,"(6747, 64878)",1
13496,"(6752, 64878)",1
13497,"(10227, 64878)",1
13498,"(11804, 64878)",1
13499,"(16426, 64878)",1
13500,"(15043, 67358)",1
13501,"(3201, 26811)",1
13502,"(8948, 3497)",1
13503,"(8948, 62991)",1
13504,"(8948, 26812)",1
13505,"(3101, 3547)",1
13506,"(8675, 68034)",1
13507,"(4995, 34367)",1
13508,"(8948, 26811)",1
13509,"(1405, 34358)",1
13510,"(11888, 62747)",1
13511,"(9749, 63928)",1
13512,"(399, 65383)",1
13513,"(2681, 65383)",1
13514,"(5941, 65383)",1
13515,"(8948, 3509)",1
13516,"(6187, 67793)",1
13517,"(2604, 52334)",1
13518,"(3352, 52334)",1
13519,"(3512, 52334)",1
13520,"(14464, 3606)",1
13521,"(9720, 63932)",1
13522,"(9850, 63932)",1
13523,"(14518, 26824)",1
13524,"(6671, 62747)",1
13525,"(399, 26807)",1
13526,"(18595, 63932)",1
13527,"(18828, 3519)",1
13528,"(18571, 66258)",1
13529,"(1159, 65389)",2
13530,"(1978, 67096)",1
13531,"(8046, 67096)",1
13532,"(12856, 67096)",1
13533,"(14625, 67096)",1
13534,"(15109, 67096)",1
13535,"(16452, 67096)",1
13536,"(16489, 67096)",1
13537,"(16490, 67096)",1
13538,"(16491, 67096)",1
13539,"(16492, 67096)",1
13540,"(16493, 67096)",1
13541,"(16494, 67096)",1
13542,"(16495, 67096)",1
13543,"(16496, 67096)",1
13544,"(16497, 67096)",1
13545,"(16498, 67096)",1
13546,"(16499, 67096)",1
13547,"(16500, 67096)",1
13548,"(16501, 67096)",1
13549,"(16502, 67096)",1
13550,"(16503, 67096)",1
13551,"(16504, 67096)",1
13552,"(16505, 67096)",1
13553,"(16506, 67096)",1
13554,"(16507, 67096)",1
13555,"(16508, 67096)",1
13556,"(16509, 67096)",1
13557,"(16510, 67096)",1
13558,"(16511, 67096)",1
13559,"(16512, 67096)",1
13560,"(16513, 67096)",1
13561,"(16514, 67096)",1
13562,"(16515, 67096)",1
13563,"(16516, 67096)",1
13564,"(16517, 67096)",1
13565,"(16518, 67096)",1
13566,"(18678, 67096)",1
13567,"(18679, 67096)",1
13568,"(18680, 67096)",1
13569,"(18684, 67096)",1
13570,"(18686, 67096)",1
13571,"(18687, 67096)",1
13572,"(18688, 67096)",1
13573,"(18689, 67096)",1
13574,"(18691, 67096)",1
13575,"(18693, 67096)",1
13576,"(18695, 67096)",1
13577,"(18696, 67096)",1
13578,"(18704, 67096)",1
13579,"(908, 52226)",1
13580,"(77, 63352)",1
13581,"(16476, 66562)",1
13582,"(5755, 34341)",1
13583,"(404, 52224)",1
13584,"(3076, 65759)",1
13585,"(18533, 52271)",1
13586,"(18852, 26811)",1
13587,"(5768, 66328)",1
13588,"(1405, 30531)",1
13589,"(4735, 67524)",1
13590,"(6170, 52168)",1
13591,"(11505, 34569)",1
13592,"(4889, 3500)",1
13593,"(211, 67119)",1
13594,"(4268, 52168)",1
